danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,target,genre
0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,audio_features,05Sgj1Hx03ZXc57gsV1kfX,spotify:track:05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/audio-analysis/05Sgj1Hx03ZXc57gsV1kfX,241840,4,1,Hip-Hop
0.586,0.927,11,-4.077,0,0.194,0.00924,1.85e-06,0.344,0.528,73.023,audio_features,4kmIO0yPq92dXtKCL28RfC,spotify:track:4kmIO0yPq92dXtKCL28RfC,https://api.spotify.com/v1/tracks/4kmIO0yPq92dXtKCL28RfC,https://api.spotify.com/v1/audio-analysis/4kmIO0yPq92dXtKCL28RfC,316133,4,1,Hip-Hop
0.365,0.0329,0,-30.151,1,0.0389,0.951,0.311,0.12,0.523,150.816,audio_features,0dLSflfmhrLTCc5DY0f4mJ,spotify:track:0dLSflfmhrLTCc5DY0f4mJ,https://api.spotify.com/v1/tracks/0dLSflfmhrLTCc5DY0f4mJ,https://api.spotify.com/v1/audio-analysis/0dLSflfmhrLTCc5DY0f4mJ,205923,3,1,Classical
0.144,0.0355,3,-24.276,1,0.0419,0.986,0.403,0.194,0.09,91.706,audio_features,0L7jG253pjmPHAo2AREzXE,spotify:track:0L7jG253pjmPHAo2AREzXE,https://api.spotify.com/v1/tracks/0L7jG253pjmPHAo2AREzXE,https://api.spotify.com/v1/audio-analysis/0L7jG253pjmPHAo2AREzXE,169000,5,1,Classical
0.904,0.694,7,-6.532,1,0.0486,0.157,2.42e-06,0.0861,0.436,109.97,audio_features,4eM9Yrx03O2HHpYcjPS2Ow,spotify:track:4eM9Yrx03O2HHpYcjPS2Ow,https://api.spotify.com/v1/tracks/4eM9Yrx03O2HHpYcjPS2Ow,https://api.spotify.com/v1/audio-analysis/4eM9Yrx03O2HHpYcjPS2Ow,198002,4,1,Hip-Hop
0.402,0.0798,6,-19.753,0,0.055,0.992,0.958,0.0915,0.0396,68.349,audio_features,6atRyANLH0oHhhQFP9dzoP,spotify:track:6atRyANLH0oHhhQFP9dzoP,https://api.spotify.com/v1/tracks/6atRyANLH0oHhhQFP9dzoP,https://api.spotify.com/v1/audio-analysis/6atRyANLH0oHhhQFP9dzoP,362750,3,1,Classical
0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4,1,Hip-Hop
0.828,0.792,10,-5.435,0,0.179,0.182,0.0,0.281,0.777,134.199,audio_features,2tOZtdbkAMQASWokLvSlzj,spotify:track:2tOZtdbkAMQASWokLvSlzj,https://api.spotify.com/v1/tracks/2tOZtdbkAMQASWokLvSlzj,https://api.spotify.com/v1/audio-analysis/2tOZtdbkAMQASWokLvSlzj,233360,4,1,Hip-Hop
0.895,0.839,0,-4.512,1,0.227,0.217,3e-06,0.239,0.756,149.951,audio_features,63TyoT9Ee03rQxv8xmdJ2l,spotify:track:63TyoT9Ee03rQxv8xmdJ2l,https://api.spotify.com/v1/tracks/63TyoT9Ee03rQxv8xmdJ2l,https://api.spotify.com/v1/audio-analysis/63TyoT9Ee03rQxv8xmdJ2l,286117,4,1,Hip-Hop
0.362,0.055,5,-22.259,1,0.0482,0.98,0.664,0.0965,0.328,144.802,audio_features,7sXBqTxQpPcHqYw19scS0S,spotify:track:7sXBqTxQpPcHqYw19scS0S,https://api.spotify.com/v1/tracks/7sXBqTxQpPcHqYw19scS0S,https://api.spotify.com/v1/audio-analysis/7sXBqTxQpPcHqYw19scS0S,240440,4,1,Classical
0.294,0.176,9,-18.39,1,0.0461,0.958,0.907,0.168,0.781,179.637,audio_features,3QxLuvB7LtUImHo3eBwdSI,spotify:track:3QxLuvB7LtUImHo3eBwdSI,https://api.spotify.com/v1/tracks/3QxLuvB7LtUImHo3eBwdSI,https://api.spotify.com/v1/audio-analysis/3QxLuvB7LtUImHo3eBwdSI,169089,4,1,Classical
0.48,0.0447,3,-27.916,1,0.0413,0.985,0.955,0.135,0.325,124.288,audio_features,1YSRUv0d0F1ZNbstipq8Pf,spotify:track:1YSRUv0d0F1ZNbstipq8Pf,https://api.spotify.com/v1/tracks/1YSRUv0d0F1ZNbstipq8Pf,https://api.spotify.com/v1/audio-analysis/1YSRUv0d0F1ZNbstipq8Pf,79987,3,1,Classical
0.381,0.108,9,-22.28,0,0.0365,0.97,0.887,0.0993,0.112,180.171,audio_features,1tbXSdQzHhUTVKIbwEf4PH,spotify:track:1tbXSdQzHhUTVKIbwEf4PH,https://api.spotify.com/v1/tracks/1tbXSdQzHhUTVKIbwEf4PH,https://api.spotify.com/v1/audio-analysis/1tbXSdQzHhUTVKIbwEf4PH,208520,4,1,Classical
0.29,0.0077,11,-38.933,1,0.0434,0.983,0.921,0.0787,0.0386,135.607,audio_features,0eiT0cfG4TT3u6Zw68A1Kw,spotify:track:0eiT0cfG4TT3u6Zw68A1Kw,https://api.spotify.com/v1/tracks/0eiT0cfG4TT3u6Zw68A1Kw,https://api.spotify.com/v1/audio-analysis/0eiT0cfG4TT3u6Zw68A1Kw,154400,1,1,Classical
0.176,0.0971,10,-20.653,1,0.0365,0.0496,0.0247,0.103,0.0345,76.976,audio_features,1cgdEk8AelPaCvdH1Df2CW,spotify:track:1cgdEk8AelPaCvdH1Df2CW,https://api.spotify.com/v1/tracks/1cgdEk8AelPaCvdH1Df2CW,https://api.spotify.com/v1/audio-analysis/1cgdEk8AelPaCvdH1Df2CW,221427,4,1,Classical
0.227,0.127,6,-21.499,1,0.0442,0.981,0.899,0.106,0.0412,76.337,audio_features,0Pzp03HQh9ZKE6pdSj9E5O,spotify:track:0Pzp03HQh9ZKE6pdSj9E5O,https://api.spotify.com/v1/tracks/0Pzp03HQh9ZKE6pdSj9E5O,https://api.spotify.com/v1/audio-analysis/0Pzp03HQh9ZKE6pdSj9E5O,499480,4,1,Classical
0.744,0.709,0,-5.359,1,0.101,0.275,0.0,0.126,0.72,89.969,audio_features,4E08gEca6avoGx5SS4MM6T,spotify:track:4E08gEca6avoGx5SS4MM6T,https://api.spotify.com/v1/tracks/4E08gEca6avoGx5SS4MM6T,https://api.spotify.com/v1/audio-analysis/4E08gEca6avoGx5SS4MM6T,141333,4,1,Hip-Hop
0.918,0.837,1,-6.792,1,0.255,0.234,0.0,0.227,0.855,120.017,audio_features,36TO60sxDduIsO3xH8IcUh,spotify:track:36TO60sxDduIsO3xH8IcUh,https://api.spotify.com/v1/tracks/36TO60sxDduIsO3xH8IcUh,https://api.spotify.com/v1/audio-analysis/36TO60sxDduIsO3xH8IcUh,236000,4,1,Hip-Hop
0.685,0.667,8,-3.837,1,0.0365,0.0564,0.0,0.115,0.643,95.518,audio_features,4otQJBpb8okSeykALR3eCH,spotify:track:4otQJBpb8okSeykALR3eCH,https://api.spotify.com/v1/tracks/4otQJBpb8okSeykALR3eCH,https://api.spotify.com/v1/audio-analysis/4otQJBpb8okSeykALR3eCH,183138,4,1,Hip-Hop
0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,audio_features,6ZRuF2n1CQxyxxAAWsKJOy,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy,201788,4,1,Hip-Hop
0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,6fTt0CH2t0mdeB2N9XFG5r,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/tracks/6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/audio-analysis/6fTt0CH2t0mdeB2N9XFG5r,114893,4,1,Hip-Hop
0.374,0.365,9,-20.056,0,0.0423,0.989,0.766,0.135,0.224,88.874,audio_features,1oXyi0HbT4C7ZUYRBSxFIt,spotify:track:1oXyi0HbT4C7ZUYRBSxFIt,https://api.spotify.com/v1/tracks/1oXyi0HbT4C7ZUYRBSxFIt,https://api.spotify.com/v1/audio-analysis/1oXyi0HbT4C7ZUYRBSxFIt,53620,5,1,Classical
0.851,0.85,1,-3.4,1,0.0904,0.226,0.0,0.145,0.642,99.975,audio_features,5WJdUrZ4ND1TCZ2AsjYK3P,spotify:track:5WJdUrZ4ND1TCZ2AsjYK3P,https://api.spotify.com/v1/tracks/5WJdUrZ4ND1TCZ2AsjYK3P,https://api.spotify.com/v1/audio-analysis/5WJdUrZ4ND1TCZ2AsjYK3P,165605,4,1,Hip-Hop
0.71,0.882,5,-6.648,0,0.04,0.00908,0.0,0.162,0.806,160.012,audio_features,3rMyMv8EjKXoPnaRo2hdJN,spotify:track:3rMyMv8EjKXoPnaRo2hdJN,https://api.spotify.com/v1/tracks/3rMyMv8EjKXoPnaRo2hdJN,https://api.spotify.com/v1/audio-analysis/3rMyMv8EjKXoPnaRo2hdJN,267293,4,1,Hip-Hop
0.675,0.68,4,-5.01,0,0.256,0.0655,0.0,0.354,0.845,155.698,audio_features,4ns1XFP3W5JPyzvnAjMdHD,spotify:track:4ns1XFP3W5JPyzvnAjMdHD,https://api.spotify.com/v1/tracks/4ns1XFP3W5JPyzvnAjMdHD,https://api.spotify.com/v1/audio-analysis/4ns1XFP3W5JPyzvnAjMdHD,259040,4,1,Hip-Hop
0.688,0.656,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414,audio_features,3wLtYwtqvKK2ewelSVPeDK,spotify:track:3wLtYwtqvKK2ewelSVPeDK,https://api.spotify.com/v1/tracks/3wLtYwtqvKK2ewelSVPeDK,https://api.spotify.com/v1/audio-analysis/3wLtYwtqvKK2ewelSVPeDK,157657,4,1,Hip-Hop
0.317,0.035,8,-25.061,1,0.0384,0.994,0.898,0.0755,0.0483,133.959,audio_features,0LAtAbJkimOc9aV9CRTrZy,spotify:track:0LAtAbJkimOc9aV9CRTrZy,https://api.spotify.com/v1/tracks/0LAtAbJkimOc9aV9CRTrZy,https://api.spotify.com/v1/audio-analysis/0LAtAbJkimOc9aV9CRTrZy,583093,4,1,Classical
0.886,0.62,5,-5.854,1,0.307,0.082,0.0,0.1,0.6,76.035,audio_features,7cVmKBwzPsh4Fmb6SplfEm,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/tracks/7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/audio-analysis/7cVmKBwzPsh4Fmb6SplfEm,229813,4,1,Hip-Hop
0.651,0.674,1,-5.635,1,0.363,0.0178,0.0,0.407,0.397,117.969,audio_features,223ons3KrYzQT6CLzvNnT7,spotify:track:223ons3KrYzQT6CLzvNnT7,https://api.spotify.com/v1/tracks/223ons3KrYzQT6CLzvNnT7,https://api.spotify.com/v1/audio-analysis/223ons3KrYzQT6CLzvNnT7,250122,4,1,Hip-Hop
0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,audio_features,7rvyVWja33WG9R97oeJAjx,spotify:track:7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/tracks/7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/audio-analysis/7rvyVWja33WG9R97oeJAjx,120133,4,1,Hip-Hop
0.75,0.557,1,-8.407,1,0.262,0.0299,5.15e-05,0.173,0.322,99.977,audio_features,6bh20cEbXMNJ5JPUvbGSYq,spotify:track:6bh20cEbXMNJ5JPUvbGSYq,https://api.spotify.com/v1/tracks/6bh20cEbXMNJ5JPUvbGSYq,https://api.spotify.com/v1/audio-analysis/6bh20cEbXMNJ5JPUvbGSYq,172500,4,1,Hip-Hop
0.184,0.0878,9,-19.386,1,0.0409,0.74,0.883,0.225,0.163,81.679,audio_features,6HGzj1FMXVBAi2AtBCbhCQ,spotify:track:6HGzj1FMXVBAi2AtBCbhCQ,https://api.spotify.com/v1/tracks/6HGzj1FMXVBAi2AtBCbhCQ,https://api.spotify.com/v1/audio-analysis/6HGzj1FMXVBAi2AtBCbhCQ,432533,3,1,Classical
0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,audio_features,6Vdyu21iT8qScU1haSjWUU,spotify:track:6Vdyu21iT8qScU1haSjWUU,https://api.spotify.com/v1/tracks/6Vdyu21iT8qScU1haSjWUU,https://api.spotify.com/v1/audio-analysis/6Vdyu21iT8qScU1haSjWUU,171647,4,1,Hip-Hop
0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,audio_features,688QpQAwqsLdBR6lr13wK1,spotify:track:688QpQAwqsLdBR6lr13wK1,https://api.spotify.com/v1/tracks/688QpQAwqsLdBR6lr13wK1,https://api.spotify.com/v1/audio-analysis/688QpQAwqsLdBR6lr13wK1,212467,4,1,Hip-Hop
0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,audio_features,3s4mrPrEFFPF0LmAfutW0n,spotify:track:3s4mrPrEFFPF0LmAfutW0n,https://api.spotify.com/v1/tracks/3s4mrPrEFFPF0LmAfutW0n,https://api.spotify.com/v1/audio-analysis/3s4mrPrEFFPF0LmAfutW0n,200187,4,1,Hip-Hop
0.797,0.64,11,-6.272,0,0.194,0.148,0.0,0.209,0.486,100.002,audio_features,0fcq51a3gOI6gPvzc0YLsk,spotify:track:0fcq51a3gOI6gPvzc0YLsk,https://api.spotify.com/v1/tracks/0fcq51a3gOI6gPvzc0YLsk,https://api.spotify.com/v1/audio-analysis/0fcq51a3gOI6gPvzc0YLsk,170053,4,1,Hip-Hop
0.426,0.0249,7,-27.846,1,0.0321,0.938,0.869,0.117,0.259,97.137,audio_features,4nh2Pp5dWsciJjMLfePYI7,spotify:track:4nh2Pp5dWsciJjMLfePYI7,https://api.spotify.com/v1/tracks/4nh2Pp5dWsciJjMLfePYI7,https://api.spotify.com/v1/audio-analysis/4nh2Pp5dWsciJjMLfePYI7,221013,4,1,Classical
0.461,0.162,10,-18.234,1,0.0406,0.982,0.102,0.103,0.538,148.696,audio_features,3Z9A9hALpLE8RhNco1vzLj,spotify:track:3Z9A9hALpLE8RhNco1vzLj,https://api.spotify.com/v1/tracks/3Z9A9hALpLE8RhNco1vzLj,https://api.spotify.com/v1/audio-analysis/3Z9A9hALpLE8RhNco1vzLj,547120,3,1,Classical
0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,audio_features,4EivmOT13NMpNSfTKn9p4s,spotify:track:4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/tracks/4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/audio-analysis/4EivmOT13NMpNSfTKn9p4s,163173,4,1,Hip-Hop
0.464,0.0214,9,-30.381,1,0.0365,0.995,0.896,0.14,0.378,70.836,audio_features,2s6Bho3wvsAHGRqQFjYMRh,spotify:track:2s6Bho3wvsAHGRqQFjYMRh,https://api.spotify.com/v1/tracks/2s6Bho3wvsAHGRqQFjYMRh,https://api.spotify.com/v1/audio-analysis/2s6Bho3wvsAHGRqQFjYMRh,189173,4,1,Classical
0.109,0.0807,4,-25.691,1,0.0452,0.936,0.804,0.216,0.0508,84.44,audio_features,5KwqOPqGO04tDkpppNklad,spotify:track:5KwqOPqGO04tDkpppNklad,https://api.spotify.com/v1/tracks/5KwqOPqGO04tDkpppNklad,https://api.spotify.com/v1/audio-analysis/5KwqOPqGO04tDkpppNklad,376560,3,1,Classical
0.848,0.713,7,-5.636,0,0.176,0.158,0.0,0.0765,0.509,111.984,audio_features,56AMYGJzxBO6p8v0wEe9de,spotify:track:56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/tracks/56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/audio-analysis/56AMYGJzxBO6p8v0wEe9de,279907,4,1,Hip-Hop
0.343,0.0342,8,-25.591,1,0.0406,0.991,0.92,0.1,0.0378,60.228,audio_features,6GzMz3s0K1YKwRVI36CgRx,spotify:track:6GzMz3s0K1YKwRVI36CgRx,https://api.spotify.com/v1/tracks/6GzMz3s0K1YKwRVI36CgRx,https://api.spotify.com/v1/audio-analysis/6GzMz3s0K1YKwRVI36CgRx,270000,3,1,Classical
0.774,0.585,0,-6.867,1,0.0622,0.0132,0.0,0.108,0.0844,157.916,audio_features,3rQdBli8A6CpfHhqpe1CGV,spotify:track:3rQdBli8A6CpfHhqpe1CGV,https://api.spotify.com/v1/tracks/3rQdBli8A6CpfHhqpe1CGV,https://api.spotify.com/v1/audio-analysis/3rQdBli8A6CpfHhqpe1CGV,230886,4,1,Hip-Hop
0.68,0.559,0,-5.545,1,0.129,0.172,0.0,0.318,0.137,202.006,audio_features,63cd4JkwGgYJrbOizbfmsp,spotify:track:63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/tracks/63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/audio-analysis/63cd4JkwGgYJrbOizbfmsp,194520,4,1,Hip-Hop
0.548,0.892,6,-4.403,0,0.597,0.0838,0.0,0.0842,0.671,172.248,audio_features,5VkuqayHiiU5ZHyYEH4Oeb,spotify:track:5VkuqayHiiU5ZHyYEH4Oeb,https://api.spotify.com/v1/tracks/5VkuqayHiiU5ZHyYEH4Oeb,https://api.spotify.com/v1/audio-analysis/5VkuqayHiiU5ZHyYEH4Oeb,173200,4,1,Hip-Hop
0.212,0.247,3,-15.86,1,0.0348,0.994,0.805,0.126,0.0738,150.865,audio_features,2jXHoVTEIMadPXEImyvzmu,spotify:track:2jXHoVTEIMadPXEImyvzmu,https://api.spotify.com/v1/tracks/2jXHoVTEIMadPXEImyvzmu,https://api.spotify.com/v1/audio-analysis/2jXHoVTEIMadPXEImyvzmu,103827,3,1,Classical
0.35,0.101,9,-20.01,0,0.0392,0.991,0.833,0.0716,0.075,90.149,audio_features,1acreCE82QFvN32vlcht51,spotify:track:1acreCE82QFvN32vlcht51,https://api.spotify.com/v1/tracks/1acreCE82QFvN32vlcht51,https://api.spotify.com/v1/audio-analysis/1acreCE82QFvN32vlcht51,282933,4,1,Classical
0.0974,0.127,2,-21.161,1,0.0404,0.98,0.95,0.215,0.0723,172.745,audio_features,4nAvEP0TxzNPiu710Dl5va,spotify:track:4nAvEP0TxzNPiu710Dl5va,https://api.spotify.com/v1/tracks/4nAvEP0TxzNPiu710Dl5va,https://api.spotify.com/v1/audio-analysis/4nAvEP0TxzNPiu710Dl5va,101375,5,1,Classical
0.427,0.844,3,-4.597,0,0.427,0.578,0.0,0.284,0.716,85.346,audio_features,62r62ArmWq38cu6QCVgyTc,spotify:track:62r62ArmWq38cu6QCVgyTc,https://api.spotify.com/v1/tracks/62r62ArmWq38cu6QCVgyTc,https://api.spotify.com/v1/audio-analysis/62r62ArmWq38cu6QCVgyTc,193733,4,1,Hip-Hop
0.325,0.366,7,-12.389,0,0.0349,0.971,0.873,0.099,0.286,106.723,audio_features,6ci1JhOLf21Xih6nkbKcWU,spotify:track:6ci1JhOLf21Xih6nkbKcWU,https://api.spotify.com/v1/tracks/6ci1JhOLf21Xih6nkbKcWU,https://api.spotify.com/v1/audio-analysis/6ci1JhOLf21Xih6nkbKcWU,240000,4,1,Classical
0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,audio_features,4ZT9FnbFu1PaBfV3itxiqT,spotify:track:4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/tracks/4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/audio-analysis/4ZT9FnbFu1PaBfV3itxiqT,181891,4,1,Hip-Hop
0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4,1,Hip-Hop
0.377,0.0343,7,-27.394,0,0.0365,0.988,0.918,0.0993,0.112,112.494,audio_features,0FDoWJIBzdoAtMVN5hhBfP,spotify:track:0FDoWJIBzdoAtMVN5hhBfP,https://api.spotify.com/v1/tracks/0FDoWJIBzdoAtMVN5hhBfP,https://api.spotify.com/v1/audio-analysis/0FDoWJIBzdoAtMVN5hhBfP,127963,4,1,Classical
0.199,0.0521,2,-18.995,0,0.042,0.975,0.937,0.0893,0.0347,115.263,audio_features,2TqqSIiMATAnzmCenloaAV,spotify:track:2TqqSIiMATAnzmCenloaAV,https://api.spotify.com/v1/tracks/2TqqSIiMATAnzmCenloaAV,https://api.spotify.com/v1/audio-analysis/2TqqSIiMATAnzmCenloaAV,121347,3,1,Classical
0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,audio_features,59ywHNwwchG4nZJMLyxSzd,spotify:track:59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/tracks/59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/audio-analysis/59ywHNwwchG4nZJMLyxSzd,205803,4,1,Hip-Hop
0.756,0.409,0,-6.949,1,0.0461,0.853,0.865,0.111,0.891,129.941,audio_features,2J5EfDhLVPKdIgGLTGl32v,spotify:track:2J5EfDhLVPKdIgGLTGl32v,https://api.spotify.com/v1/tracks/2J5EfDhLVPKdIgGLTGl32v,https://api.spotify.com/v1/audio-analysis/2J5EfDhLVPKdIgGLTGl32v,204231,4,1,Classical
0.243,0.111,7,-21.415,0,0.0453,0.959,0.941,0.106,0.185,143.278,audio_features,58I1vBvQyCzucuxkMl9Pwc,spotify:track:58I1vBvQyCzucuxkMl9Pwc,https://api.spotify.com/v1/tracks/58I1vBvQyCzucuxkMl9Pwc,https://api.spotify.com/v1/audio-analysis/58I1vBvQyCzucuxkMl9Pwc,150413,3,1,Classical
0.697,0.761,11,-7.647,0,0.302,0.157,0.0,0.789,0.666,81.728,audio_features,7cFpB4ozcSwXuhqjvNbrbP,spotify:track:7cFpB4ozcSwXuhqjvNbrbP,https://api.spotify.com/v1/tracks/7cFpB4ozcSwXuhqjvNbrbP,https://api.spotify.com/v1/audio-analysis/7cFpB4ozcSwXuhqjvNbrbP,211493,4,1,Hip-Hop
0.817,0.714,1,-6.18,1,0.0464,0.123,2.59e-06,0.153,0.833,100.019,audio_features,3pBrHgHGWJ9NjbGKTFcroy,spotify:track:3pBrHgHGWJ9NjbGKTFcroy,https://api.spotify.com/v1/tracks/3pBrHgHGWJ9NjbGKTFcroy,https://api.spotify.com/v1/audio-analysis/3pBrHgHGWJ9NjbGKTFcroy,175013,4,1,Hip-Hop
0.176,0.0836,10,-20.865,1,0.0481,0.925,6.23e-05,0.201,0.0366,71.842,audio_features,60v1yVEXdS3Yk4BVQ85tgK,spotify:track:60v1yVEXdS3Yk4BVQ85tgK,https://api.spotify.com/v1/tracks/60v1yVEXdS3Yk4BVQ85tgK,https://api.spotify.com/v1/audio-analysis/60v1yVEXdS3Yk4BVQ85tgK,332000,1,1,Classical
0.737,0.697,2,-3.716,1,0.254,0.0756,0.0,0.359,0.662,104.917,audio_features,4UNhyW0R7qylxrF6Z0q2Tb,spotify:track:4UNhyW0R7qylxrF6Z0q2Tb,https://api.spotify.com/v1/tracks/4UNhyW0R7qylxrF6Z0q2Tb,https://api.spotify.com/v1/audio-analysis/4UNhyW0R7qylxrF6Z0q2Tb,235187,4,1,Hip-Hop
0.277,0.0461,0,-20.464,1,0.0394,0.982,0.891,0.0976,0.133,79.557,audio_features,6DIdOXKiY0A9086vk0wnOS,spotify:track:6DIdOXKiY0A9086vk0wnOS,https://api.spotify.com/v1/tracks/6DIdOXKiY0A9086vk0wnOS,https://api.spotify.com/v1/audio-analysis/6DIdOXKiY0A9086vk0wnOS,233187,4,1,Classical
0.193,0.0598,8,-29.174,1,0.0412,0.993,0.909,0.0791,0.297,84.66,audio_features,3zgaqjdosOeU9DK28JVAsY,spotify:track:3zgaqjdosOeU9DK28JVAsY,https://api.spotify.com/v1/tracks/3zgaqjdosOeU9DK28JVAsY,https://api.spotify.com/v1/audio-analysis/3zgaqjdosOeU9DK28JVAsY,184500,3,1,Classical
0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,audio_features,41bIQPBE1lFN0mmw6Lmssz,spotify:track:41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz,224427,4,1,Hip-Hop
0.139,0.164,0,-16.787,1,0.0375,0.813,0.163,0.084,0.0388,84.13,audio_features,47XdLvwJbkEAMRFne9RQli,spotify:track:47XdLvwJbkEAMRFne9RQli,https://api.spotify.com/v1/tracks/47XdLvwJbkEAMRFne9RQli,https://api.spotify.com/v1/audio-analysis/47XdLvwJbkEAMRFne9RQli,311279,4,1,Classical
0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,3WXJOVqIyZKSkdLa82PF0L,spotify:track:3WXJOVqIyZKSkdLa82PF0L,https://api.spotify.com/v1/tracks/3WXJOVqIyZKSkdLa82PF0L,https://api.spotify.com/v1/audio-analysis/3WXJOVqIyZKSkdLa82PF0L,288624,4,1,Hip-Hop
0.415,0.147,5,-14.04,0,0.0407,0.964,0.0626,0.21,0.339,112.387,audio_features,3w8t1dobfFnPDO9RYEmHcP,spotify:track:3w8t1dobfFnPDO9RYEmHcP,https://api.spotify.com/v1/tracks/3w8t1dobfFnPDO9RYEmHcP,https://api.spotify.com/v1/audio-analysis/3w8t1dobfFnPDO9RYEmHcP,671360,4,1,Classical
0.322,0.0144,7,-30.108,1,0.046,0.919,0.727,0.0828,0.172,81.269,audio_features,5FqoXdw329bYeULmYqnBls,spotify:track:5FqoXdw329bYeULmYqnBls,https://api.spotify.com/v1/tracks/5FqoXdw329bYeULmYqnBls,https://api.spotify.com/v1/audio-analysis/5FqoXdw329bYeULmYqnBls,175680,3,1,Classical
0.673,0.695,6,-8.636,0,0.278,0.0387,0.00206,0.194,0.774,151.468,audio_features,6ScJMrlpiLfZUGtWp4QIVt,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt,https://api.spotify.com/v1/audio-analysis/6ScJMrlpiLfZUGtWp4QIVt,221840,4,1,Hip-Hop
0.219,0.0481,7,-25.628,0,0.0484,0.875,0.788,0.301,0.037,75.229,audio_features,0TdQHun30WaK9rMdTatrcU,spotify:track:0TdQHun30WaK9rMdTatrcU,https://api.spotify.com/v1/tracks/0TdQHun30WaK9rMdTatrcU,https://api.spotify.com/v1/audio-analysis/0TdQHun30WaK9rMdTatrcU,129347,4,1,Classical
0.375,0.00607,1,-29.405,1,0.0501,0.992,0.883,0.0562,0.0445,67.978,audio_features,0mjT194sWauS2YBwxM2ZhS,spotify:track:0mjT194sWauS2YBwxM2ZhS,https://api.spotify.com/v1/tracks/0mjT194sWauS2YBwxM2ZhS,https://api.spotify.com/v1/audio-analysis/0mjT194sWauS2YBwxM2ZhS,314120,5,1,Classical
